Timestamp,consumption,generation,net_balance,L_flex_up,L_flex_down,imb,S,D,net_balance_updated,S_updated,D_updated,delta_net_balance,delta_S,delta_D,pDAM,pIDM,pAUp,pADown,pBMUp,pBMDown
2025-07-02 18:30:00,7.492590857036865,1.8354545946031604,-5.6571362624337045,0.7492590857036866,0.6743331771333179,0.4435659294522852,0.0,5.6571362624337045,-6.043507278409814,0.0,6.043507278409814,-0.3863710159761089,0.0,0.3863710159761089,175.916,161.262,137.56400000000002,64.876,64.876,64.876
2025-07-02 18:45:00,7.455467919369125,1.756719796469619,-5.698748122899507,0.7455467919369125,0.6709921127432212,0.4486338261013947,0.0,5.698748122899507,-6.051703361227462,0.0,6.051703361227462,-0.3529552383279557,0.0,0.3529552383279557,175.916,161.262,137.632,65.91,65.91,65.91
2025-07-02 19:00:00,7.418344981701385,1.6779849983360775,-5.740359983365308,0.7418344981701386,0.6676510483531246,0.45370172275050413,0.0,5.740359983365308,-6.059899444045111,0.0,6.059899444045111,-0.31953946067980254,0.0,0.31953946067980254,401.024,341.96,0.0,-375.964,-375.964,-375.964
2025-07-02 19:15:00,7.4180277627800155,1.5622463602095775,-5.855781402570438,0.7418027762780016,0.6676224986502013,0.4515663516446474,0.0,5.855781402570438,-6.0320649483249795,0.0,6.0320649483249795,-0.1762835457545413,0.0633710497553106,0.2396545955098519,401.024,341.96,0.0,5.282,5.282,5.282
2025-07-02 19:30:00,7.417710543858646,1.4465077220830775,-5.971202821775568,0.7417710543858647,0.6675939489472781,0.44943098053879066,0.0,5.971202821775568,-6.0042304526048484,0.0,6.0042304526048484,-0.033027630829280064,0.1267420995106212,0.15976973033990127,401.024,341.96,214.79000000000002,65.186,214.79000000000002,214.79000000000002
2025-07-02 19:45:00,7.417393324937276,1.3307690839565776,-6.086624240980699,0.7417393324937276,0.6675653992443549,0.4472956094329339,0.0,6.086624240980699,-5.976395956884717,0.0,5.976395956884717,0.11022828409598118,0.1901131492659318,0.07988486516995064,401.024,341.96,244.91,0.0,244.91,244.91
2025-07-02 20:00:00,7.417076106015906,1.2150304458300776,-6.202045660185829,0.7417076106015906,0.6675368495414316,0.4451602383270772,0.0,6.202045660185829,-5.948561461164586,0.0,5.948561461164586,0.2534841990212424,0.2534841990212424,-0.0,425.596,337.452,139.908,49.85,49.85,49.85
2025-07-02 20:15:00,7.454533779880103,1.0300471220393979,-6.424486657840706,0.7454533779880104,0.6709080401892094,0.44947428082997654,0.0,6.424486657840706,-6.206205858512621,0.0,6.206205858512621,0.21828079932808486,0.21828079932808486,0.0,425.596,337.452,0.0,50.548,50.548,50.548
2025-07-02 20:30:00,7.491991453744301,0.8450637982487184,-6.646927655495583,0.7491991453744302,0.6742792308369872,0.45378832333287583,0.0,6.646927655495583,-6.463850255860656,0.0,6.463850255860656,0.1830773996349273,0.1830773996349273,0.0,425.596,337.452,0.0,54.260000000000005,54.260000000000005,54.260000000000005
2025-07-02 20:45:00,7.529449127608499,0.6600804744580387,-6.86936865315046,0.75294491276085,0.6776504214847648,0.4581023658357751,0.0,6.86936865315046,-6.7214946532086906,0.0,6.7214946532086906,0.14787399994176975,0.14787399994176975,0.0,425.596,337.452,135.51600000000002,63.260000000000005,135.51600000000002,135.51600000000002
2025-07-02 21:00:00,7.566906801472697,0.4750971506673592,-7.091809650805337,0.7566906801472697,0.6810216121325426,0.4624164083386745,0.0,7.091809650805337,-6.979139050556725,0.0,6.979139050556725,0.1126706002486122,0.1126706002486122,-0.0,203.148,146.386,0.0,40.312,40.312,40.312
2025-07-02 21:15:00,7.5927810842808325,0.3942190832630194,-7.198562001017813,0.7592781084280833,0.6833502975852749,0.456355888645438,0.0,7.198562001017813,-7.4233161027844705,0.0,7.4233161027844705,-0.22475410176665744,0.08450295018645915,0.3092570519531166,203.148,146.386,0.0,37.524,37.524,37.524
2025-07-02 21:30:00,7.618655367088969,0.3133410158586796,-7.30531435123029,0.7618655367088969,0.6856789830380072,0.45029536895220157,0.0,7.30531435123029,-7.867493155012217,0.0,7.867493155012217,-0.5621788037819271,0.0563353001243061,0.6185141039062332,203.148,146.386,0.0,36.089999999999996,36.089999999999996,36.089999999999996
2025-07-02 21:45:00,7.644529649897105,0.2324629484543398,-7.412066701442766,0.7644529649897106,0.6880076684907395,0.44423484925896517,0.0,7.412066701442766,-8.311670207239963,0.0,8.311670207239963,-0.8996035057971967,0.02816765006215305,0.9277711558593498,203.148,146.386,0.0,34.038,34.038,34.038
2025-07-02 22:00:00,7.670403932705241,0.15158488105,-7.5188190516552424,0.7670403932705242,0.6903363539434717,0.4381743295657287,0.0,7.5188190516552424,-8.755847259467709,0.0,8.755847259467709,-1.2370282078124664,0.0,1.2370282078124664,139.368,122.81800000000001,0.0,52.636,52.636,52.636
2025-07-02 22:15:00,7.592095000131995,0.1312068123225,-7.460888187809497,0.7592095000131995,0.6832885500118795,0.44312758433046706,0.0,7.460888187809497,-8.471371807510334,0.0,8.471371807510334,-1.0104836197008378,0.0,1.0104836197008378,139.368,122.81800000000001,0.0,60.552,60.552,60.552
2025-07-02 22:30:00,7.513786067558749,0.110828743595,-7.40295732396375,0.751378606755875,0.6762407460802874,0.44808083909520546,0.0,7.40295732396375,-8.186896355552959,0.0,8.186896355552959,-0.7839390315892092,0.0,0.7839390315892092,139.368,122.81800000000001,0.0,3.3259999999999996,3.3259999999999996,3.3259999999999996
2025-07-02 22:45:00,7.435477134985503,0.09045067486750001,-7.345026460118003,0.7435477134985504,0.6691929421486953,0.4530340938599438,0.0,7.345026460118003,-7.902420903595584,0.0,7.902420903595584,-0.5573944434775806,0.0,0.5573944434775806,139.368,122.81800000000001,0.0,21.919999999999998,21.919999999999998,21.919999999999998
